Step 569: Action: [0.], Reward: 0.9730769230769231
Step 570: Action: [0.], Reward: 0.9179487179487179
Step 571: Action: [0.], Reward: 0.9846205128205128
Step 572: Action: [0.], Reward: 0.9795907692307693
Step 573: Action: [0.5176519], Reward: -1
Step 574: Action: [0.], Reward: 0.9815384615384616
Step 575: Action: [0.], Reward: 0.9102564102564102
Step 576: Action: [0.], Reward: 0.9794871794871794
Step 577: Action: [0.52017146], Reward: -1
Step 578: Action: [0.], Reward: 0.9769230769230769
Step 579: Action: [0.5192071], Reward: -1
Step 580: Action: [0.], Reward: 0.9626153846153847
Step 581: Action: [0.], Reward: 0.8641025641025641
Step 582: Action: [0.], Reward: 0.9746153846153847
Step 583: Action: [0.], Reward: 0.7692307692307692
Step 584: Action: [0.], Reward: 0.9756410256410256
Step 585: Action: [0.], Reward: 0.9718974358974359
Step 586: Action: [0.], Reward: 0.9038461538461539
Step 587: Action: [0.], Reward: 0.9415384615384615
Step 588: Action: [0.], Reward: 0.9846154358974359
Step 589: Action: [0.], Reward: 0.8923077948717949
Step 590: Action: [0.], Reward: 0.9807692307692307
Step 591: Action: [0.5191706], Reward: -1
Step 592: Action: [0.5188263], Reward: -1
Step 593: Action: [0.], Reward: 0.9359487179487179
Step 594: Action: [0.], Reward: 0.9659025641025641
Step 595: Action: [0.], Reward: 0.9717948717948718
Step 596: Action: [0.], Reward: 0.9576923076923077
Step 597: Action: [0.], Reward: 0.9641538461538461
Step 598: Action: [0.], Reward: 0.8913846153846154
Step 599: Action: [0.5192166], Reward: -1
Step 600: Action: [0.], Reward: 0.9648717948717949
Step 601: Action: [0.], Reward: 0.9905512820512821
Step 602: Action: [0.], Reward: 0.9708205128205128
Step 603: Action: [0.], Reward: 0.9487692307692308
Step 604: Action: [0.52094245], Reward: -1
Step 605: Action: [0.], Reward: 0.9712825641025641
Step 606: Action: [0.], Reward: 0.8464102564102565
Step 607: Action: [0.], Reward: 0.9900051282051282
Step 608: Action: [0.], Reward: 0.9333846153846154
Step 609: Action: [0.], Reward: 0.9551282051282052
Step 610: Action: [0.], Reward: 0.9831025641025641
Step 611: Action: [0.], Reward: 0.46153846153846156
Step 612: Action: [0.5197089], Reward: -1
Step 613: Action: [0.], Reward: 0.8641025641025641
Step 614: Action: [0.], Reward: 0.9182051282051282
Step 615: Action: [0.], Reward: 0.97
Step 616: Action: [0.], Reward: 0.9830769230769231
Step 617: Action: [0.], Reward: 0.9384615384615385
Step 618: Action: [0.], Reward: 0.9576923076923077
Step 619: Action: [0.], Reward: 0.8769256410256411
Step 620: Action: [0.52070934], Reward: -1
Step 621: Action: [0.5211818], Reward: -1
Step 622: Action: [0.], Reward: 0.9564615384615385
Step 623: Action: [0.], Reward: 0.9358974358974359
Step 624: Action: [0.], Reward: 0.9692820512820512
Step 625: Action: [0.], Reward: 0.9153846153846154
Step 626: Action: [0.], Reward: 0.9512820512820512
Step 627: Action: [0.], Reward: 0.928718
Step 628: Action: [0.], Reward: 0.9943589743589744
Step 629: Action: [0.], Reward: 0.97
Step 630: Action: [0.], Reward: 0.9795384615384616
Step 631: Action: [0.], Reward: 0.981025641025641
Step 632: Action: [0.], Reward: 0.9846158974358974
Step 633: Action: [0.], Reward: 0.9601538461538461
Step 634: Action: [0.], Reward: 0.9571794871794872
Step 635: Action: [0.51948035], Reward: -1
Step 636: Action: [0.], Reward: 0.9794871794871794
Step 637: Action: [0.51913255], Reward: -1
Step 638: Action: [0.], Reward: 0.9756410256410256
Step 639: Action: [0.], Reward: 0.9641538461538461
Step 640: Action: [0.], Reward: 0.9877435897435898
Step 641: Action: [0.], Reward: 0.9782051282051282
Step 642: Action: [0.], Reward: 0.9848717948717949
Step 643: Action: [0.52064383], Reward: -1
Step 644: Action: [0.], Reward: 0.9402564102564103
Step 645: Action: [0.], Reward: 0.9692820512820512
Step 646: Action: [0.], Reward: 0.9641025641025641
Step 647: Action: [0.], Reward: 0.9705128205128205
Step 648: Action: [0.51969194], Reward: -1
Step 649: Action: [0.5192143], Reward: -1
Step 650: Action: [0.5194687], Reward: -1
Step 651: Action: [0.], Reward: 0.9889743589743589
Step 652: Action: [0.], Reward: 0.9805128205128205
Step 653: Action: [0.], Reward: 0.9435897435897436
Step 654: Action: [0.], Reward: 0.9795384615384616
Step 655: Action: [0.], Reward: 0.872051282051282
Step 656: Action: [0.518604], Reward: -1
Step 657: Action: [0.], Reward: 0.9744102564102564
Step 658: Action: [0.], Reward: 0.9744102564102564
Step 659: Action: [0.], Reward: 0.9766666666666667
Step 660: Action: [0.], Reward: 0.40025641025641034
Step 661: Action: [0.51969105], Reward: -1
Step 662: Action: [0.], Reward: 0.9400512820512821
Step 663: Action: [0.], Reward: 0.9669230769230769
Step 664: Action: [0.], Reward: 0.963851282051282
Step 665: Action: [0.], Reward: 0.9641538461538461
Step 666: Action: [0.], Reward: 0.976
Step 667: Action: [0.], Reward: 0.9233333333333333
Step 668: Action: [0.], Reward: 0.9735897435897436
Step 669: Action: [0.], Reward: 0.876974358974359
Step 670: Action: [0.5177762], Reward: -1
Step 671: Action: [0.5186203], Reward: -1
Step 672: Action: [0.52146995], Reward: -1
Step 673: Action: [0.], Reward: 0.9130769230769231
Step 674: Action: [0.], Reward: 0.9807692307692307
Step 675: Action: [0.], Reward: 0.7438461538461538
Step 676: Action: [0.5203966], Reward: -1
Step 677: Action: [0.], Reward: -1
Step 678: Action: [0.], Reward: 0.8513333333333333
Step 679: Action: [0.5149556], Reward: -1
Step 680: Action: [0.], Reward: 0.8358974358974359
Step 681: Action: [0.5181031], Reward: -1
Step 682: Action: [0.], Reward: 0.9901538461538462
Step 683: Action: [0.], Reward: 0.24102564102564106
Step 684: Action: [0.], Reward: 0.9653846153846154
Step 685: Action: [0.], Reward: 0.944923076923077
Step 686: Action: [0.], Reward: 0.7284615384615385
Step 687: Action: [0.], Reward: 0.7693333333333333
Step 688: Action: [0.52066076], Reward: -1
Step 689: Action: [0.], Reward: 0.030769230769230882
Step 690: Action: [0.], Reward: 0.9641538461538461
Step 691: Action: [0.], Reward: 0.9846666666666667
Step 692: Action: [0.], Reward: -1
Step 693: Action: [0.], Reward: 0.7438461538461538
Step 694: Action: [0.], Reward: 0.9835897435897436
Step 695: Action: [0.], Reward: 0.9897948717948718
Step 696: Action: [0.], Reward: 0.926923076923077
Step 697: Action: [0.], Reward: 0.9103076923076923
Step 698: Action: [0.], Reward: 0.9544102564102565
Step 699: Action: [0.5197227], Reward: -1
Step 700: Action: [0.], Reward: 0.7897435897435898
Step 701: Action: [0.51929104], Reward: -1
Step 702: Action: [0.], Reward: 0.9666666666666667
Step 703: Action: [0.], Reward: 0.9794871794871794
Step 704: Action: [0.], Reward: 0.9102564102564102
Step 705: Action: [0.], Reward: 0.9692820512820512
Step 706: Action: [0.], Reward: 0.9782051282051282
Step 707: Action: [0.], Reward: 0.9751282051282051
Step 708: Action: [0.], Reward: 0.9488205128205128
Step 709: Action: [0.], Reward: 0.9674358974358974
Step 710: Action: [0.], Reward: 0.882051282051282
Step 711: Action: [0.], Reward: 0.9666717948717949
Step 712: Action: [0.], Reward: 0.9576923076923077
Step 713: Action: [0.], Reward: 0.9133333333333333
Step 714: Action: [0.52130055], Reward: -1
Step 715: Action: [0.], Reward: 0.9626153846153847
Step 716: Action: [0.], Reward: 0.9487692307692308
Step 717: Action: [0.], Reward: 0.7615384615384615
Step 718: Action: [0.], Reward: 0.9861589743589744
Step 719: Action: [0.], Reward: 0.959
Step 720: Action: [0.], Reward: 0.9538974358974359
Step 721: Action: [0.], Reward: 0.9497948717948718
Step 722: Action: [0.52040225], Reward: -1
Step 723: Action: [0.], Reward: 0.9633333333333334
Step 724: Action: [0.], Reward: -1
Step 725: Action: [0.5209068], Reward: -1
Step 726: Action: [0.], Reward: 0.8564615384615385
Step 727: Action: [0.], Reward: 0.9825692307692308
Step 728: Action: [0.], Reward: 0.9612820512820512
Step 729: Action: [0.51829], Reward: -1
Step 730: Action: [0.5205397], Reward: -1
Step 731: Action: [0.51872396], Reward: -1
Step 732: Action: [0.52045053], Reward: -1
Step 733: Action: [0.], Reward: 0.9917948717948718
Step 734: Action: [0.], Reward: 0.23102564102564116
Step 735: Action: [0.], Reward: 0.9758974871794872
Step 736: Action: [0.], Reward: 0.9133846153846154
Step 737: Action: [0.], Reward: 0.9436410256410257
Step 738: Action: [0.], Reward: 0.9782051282051282
Step 739: Action: [0.], Reward: 0.976974358974359
Step 740: Action: [0.51878077], Reward: -1
Step 741: Action: [0.51982737], Reward: -1
Step 742: Action: [0.], Reward: 0.9785128205128205
Step 743: Action: [0.51987356], Reward: -1
Step 744: Action: [0.5191212], Reward: -1
Step 745: Action: [0.], Reward: 0.9256410256410257
Step 746: Action: [0.], Reward: 0.9684615384615385
Step 747: Action: [0.], Reward: 0.9725641025641025
Step 748: Action: [0.], Reward: 0.9797435897435898
Step 749: Action: [0.5210343], Reward: -1
Step 750: Action: [0.5205445], Reward: -1
Step 751: Action: [0.], Reward: 0.9538512820512821
Step 752: Action: [0.], Reward: 0.9746153846153847
Step 753: Action: [0.51925033], Reward: -1
Step 754: Action: [0.], Reward: 0.9264102564102564
Step 755: Action: [0.], Reward: 0.794874358974359
Step 756: Action: [0.], Reward: 0.9633384615384616
Step 757: Action: [0.], Reward: 0.9692820512820512
Step 758: Action: [0.], Reward: 0.9641538461538461
Step 759: Action: [0.], Reward: 0.9666717948717949
Step 760: Action: [0.], Reward: 0.9784615897435898
Step 761: Action: [0.51947], Reward: -1
Step 762: Action: [0.], Reward: 0.9684615384615385
Step 763: Action: [0.], Reward: 0.9617948717948718
Step 764: Action: [0.], Reward: 0.9794923076923077
Step 765: Action: [0.], Reward: 0.9728205128205129
Step 766: Action: [0.], Reward: 0.9438461538461539
Step 767: Action: [0.], Reward: 0.961540358974359
Step 768: Action: [0.], Reward: 0.9897948717948718
Step 769: Action: [0.51845145], Reward: -1
Step 770: Action: [0.], Reward: 0.9718461538461538
Step 771: Action: [0.], Reward: 0.9830820512820513
Step 772: Action: [0.5209823], Reward: -1
Step 773: Action: [0.], Reward: 0.9025641025641026
Step 774: Action: [0.], Reward: 0.9256923076923077
Step 775: Action: [0.5191237], Reward: -1
Step 776: Action: [0.], Reward: 0.9743589743589743
Step 777: Action: [0.], Reward: 0.9794871794871794
Step 778: Action: [0.], Reward: 0.9692820512820512
Step 779: Action: [0.], Reward: 0.9518
Step 780: Action: [0.], Reward: 0.9128205128205128
Step 781: Action: [0.], Reward: 0.9745128205128205
Step 782: Action: [0.51970536], Reward: -1
Step 783: Action: [0.], Reward: 0.9692307692307692
Step 784: Action: [0.51809365], Reward: -1
Step 785: Action: [0.], Reward: 0.9231282051282051
Step 786: Action: [0.], Reward: 0.9794923076923077
Step 787: Action: [0.], Reward: 0.9538974358974359
Step 788: Action: [0.], Reward: 0.9804102564102564
Step 789: Action: [0.519622], Reward: 0.4140361315164811
Step 790: Action: [0.], Reward: 0.9605641025641025
Step 791: Action: [0.], Reward: 0.9841538461538462
Step 792: Action: [0.], Reward: 0.8871794871794871
Step 793: Action: [0.], Reward: 0.9784615384615385
Step 794: Action: [0.51961464], Reward: -1
Step 795: Action: [0.], Reward: 0.9559487179487179
Step 796: Action: [0.], Reward: 0.9487184615384615
Step 797: Action: [0.5215874], Reward: -1
Step 798: Action: [0.], Reward: 0.948974358974359
Step 799: Action: [0.], Reward: 0.9592307692307692
Step 800: Action: [0.], Reward: 0.9338461538461539
Step 801: Action: [0.], Reward: 0.9828205641025641
Step 802: Action: [0.], Reward: 0.948974358974359
Step 803: Action: [0.], Reward: 0.9784615384615385
Step 804: Action: [0.], Reward: 0.9871794871794872
Step 805: Action: [0.51850843], Reward: -1
Step 806: Action: [0.], Reward: 0.9846666666666667
Step 807: Action: [0.51844865], Reward: -1
Step 808: Action: [0.], Reward: -1
Step 809: Action: [0.], Reward: 0.969748717948718
Step 810: Action: [0.5176775], Reward: -1
Step 811: Action: [0.], Reward: -1
Step 812: Action: [0.], Reward: 0.9512871794871794
Step 813: Action: [0.5174129], Reward: -1
Step 814: Action: [0.], Reward: 0.9641538461538461
Step 815: Action: [0.], Reward: 0.9812820512820513
Step 816: Action: [0.5186606], Reward: -1
Step 817: Action: [0.], Reward: 0.926974358974359
Step 818: Action: [0.], Reward: 0.9653897435897436
Step 819: Action: [0.], Reward: 0.9564615384615385
Step 820: Action: [0.], Reward: 0.9749230769230769
Step 821: Action: [0.], Reward: 0.9358974358974359
Step 822: Action: [0.], Reward: 0.9676923076923077
Step 823: Action: [0.], Reward: 0.959025641025641
Step 824: Action: [0.], Reward: 0.8517948717948718
Step 825: Action: [0.], Reward: 0.9462051282051283
Step 826: Action: [0.5171894], Reward: -1
Step 827: Action: [0.5159726], Reward: -1
Step 828: Action: [0.], Reward: 0.9805179487179487
Step 829: Action: [0.], Reward: 0.9641025641025641
Step 830: Action: [0.5186915], Reward: -1
Step 831: Action: [0.], Reward: 0.9692307692307692
Step 832: Action: [0.], Reward: 0.967948717948718
Step 833: Action: [0.], Reward: 0.9620512820512821
Step 834: Action: [0.], Reward: 0.9256410256410257
Step 835: Action: [0.], Reward: 0.9426666666666667
Step 836: Action: [0.], Reward: 0.9523589743589743
Step 837: Action: [0.], Reward: 0.8770256410256411
Step 838: Action: [0.], Reward: 0.9631025641025641
Step 839: Action: [0.], Reward: 0.8923076923076924
Step 840: Action: [0.], Reward: 0.9651794871794872
Step 841: Action: [0.], Reward: 0.9564672820512821
Step 842: Action: [0.], Reward: 0.9743590256410256
Step 843: Action: [0.], Reward: 0.9589794871794872
Step 844: Action: [0.], Reward: 0.9626153846153847
Step 845: Action: [0.], Reward: 0.948718
Step 846: Action: [0.], Reward: 0.9205128205128206
Step 847: Action: [0.], Reward: 0.9628205128205128
Step 848: Action: [0.], Reward: 0.9503076923076923
Step 849: Action: [0.], Reward: 0.9231794871794872
Step 850: Action: [0.], Reward: 0.966666717948718
Step 851: Action: [0.], Reward: 0.9846153846153847
Step 852: Action: [0.], Reward: 0.9441595897435897
Step 853: Action: [0.5175486], Reward: -1
Step 854: Action: [0.], Reward: 0.9236923076923077
Step 855: Action: [0.5174054], Reward: -1
Step 856: Action: [0.], Reward: 0.9771333333333333
Step 857: Action: [0.], Reward: 0.9666666666666667
Step 858: Action: [0.], Reward: 0.9128205128205128
Step 859: Action: [0.], Reward: 0.9243589743589744
Step 860: Action: [0.5178474], Reward: -1
Step 861: Action: [0.], Reward: 0.967697435897436
Step 862: Action: [0.51615196], Reward: -1
Step 863: Action: [0.5180472], Reward: -1
Step 864: Action: [0.], Reward: 0.9231025641025641
Step 865: Action: [0.51797867], Reward: -1
Step 866: Action: [0.5178427], Reward: -1
Step 867: Action: [0.], Reward: 0.9551282051282052
Step 868: Action: [0.], Reward: 0.9620512820512821
Step 869: Action: [0.], Reward: 0.9487282051282051
Step 870: Action: [0.], Reward: 0.9756410256410256
Step 871: Action: [0.], Reward: 0.9694871794871794
Step 872: Action: [0.], Reward: 0.6261538461538462
Step 873: Action: [0.], Reward: 0.9728205641025641
Step 874: Action: [0.], Reward: 0.7333846153846154
Step 875: Action: [0.51785773], Reward: -1
Step 876: Action: [0.], Reward: 0.9738974358974359
Step 877: Action: [0.517802], Reward: -1
Step 878: Action: [0.], Reward: 0.9548717948717949
Step 879: Action: [0.], Reward: 0.969748717948718
Step 880: Action: [0.51560533], Reward: -1
Step 881: Action: [0.], Reward: 0.908974358974359
Step 882: Action: [0.], Reward: 0.9774871794871794
Step 883: Action: [0.], Reward: 0.9564102564102565
Step 884: Action: [0.], Reward: 0.9751282051282051
Step 885: Action: [0.5170028], Reward: -1
Step 886: Action: [0.], Reward: 0.9684159999999999
Step 887: Action: [0.], Reward: 0.9385128205128205
Step 888: Action: [0.], Reward: 0.987948717948718
Step 889: Action: [0.], Reward: 0.9805641025641025
Step 890: Action: [0.], Reward: 0.9676923076923077
Step 891: Action: [0.5187335], Reward: -1
Step 892: Action: [0.], Reward: 0.988951282051282
Step 893: Action: [0.], Reward: 0.9385128205128205
Step 894: Action: [0.], Reward: 0.9715384615384616
Step 895: Action: [0.], Reward: 0.9307749743589744
Step 896: Action: [0.], Reward: 0.9283589743589744
Step 897: Action: [0.], Reward: 0.9684615384615385
Step 898: Action: [0.51715606], Reward: -1
Step 899: Action: [0.], Reward: 0.9441538461538461
Step 900: Action: [0.], Reward: 0.969794923076923
Step 901: Action: [0.51737064], Reward: -1
Step 902: Action: [0.], Reward: 0.9661589743589744
Step 903: Action: [0.], Reward: 0.9696928205128205
Step 904: Action: [0.], Reward: 0.9564615384615385
Step 905: Action: [0.5172863], Reward: -1
Step 906: Action: [0.51938796], Reward: -1
Step 907: Action: [0.], Reward: 0.9600000512820512
Step 908: Action: [0.], Reward: 0.9474358974358974
Step 909: Action: [0.51816225], Reward: -1
Step 910: Action: [0.], Reward: 0.8361538461538462
Step 911: Action: [0.], Reward: 0.9076923076923077
Step 912: Action: [0.], Reward: 0.962825641025641
Step 913: Action: [0.], Reward: 0.9677435897435898
Step 914: Action: [0.], Reward: 0.9574358974358974
Step 915: Action: [0.], Reward: 0.9518461538461539
Step 916: Action: [0.], Reward: 0.9591794871794872
Step 917: Action: [0.], Reward: 0.9411282051282052
Step 918: Action: [0.], Reward: 0.9708205128205128
Step 919: Action: [0.], Reward: 0.9641538461538461
Step 920: Action: [0.], Reward: 0.9633333333333334
Step 921: Action: [0.5164525], Reward: -1
Step 922: Action: [0.], Reward: 0.872051282051282
Step 923: Action: [0.], Reward: 0.9756410256410256
Step 924: Action: [0.], Reward: 0.9494358974358974
Step 925: Action: [0.5164816], Reward: -1
Step 926: Action: [0.], Reward: 0.968718
Step 927: Action: [0.], Reward: 0.9641538461538461
Step 928: Action: [0.51953465], Reward: -1
Step 929: Action: [0.], Reward: 0.9556464102564103
Step 930: Action: [0.], Reward: 0.9564102564102565
Step 931: Action: [0.5178665], Reward: -1
Step 932: Action: [0.], Reward: 0.9600512820512821
Step 933: Action: [0.], Reward: 0.9492820512820512
Step 934: Action: [0.51724964], Reward: -1
Step 935: Action: [0.], Reward: 0.9754358974358974
Step 936: Action: [0.], Reward: 0.9576923076923077
Step 937: Action: [0.51631516], Reward: -1
Step 938: Action: [0.], Reward: 0.9541025641025641
Step 939: Action: [0.], Reward: 0.9641538461538461
Step 940: Action: [0.51657903], Reward: -1
Step 941: Action: [0.], Reward: 0.9884615384615385
Step 942: Action: [0.], Reward: 0.9730769230769231
Step 943: Action: [0.5170998], Reward: -1
Step 944: Action: [0.], Reward: 0.961025641025641
Step 945: Action: [0.51795363], Reward: -1
Step 946: Action: [0.], Reward: 0.6794871794871795
Step 947: Action: [0.], Reward: 0.9887692307692307
Step 948: Action: [0.], Reward: 0.9708717948717949
Step 949: Action: [0.], Reward: 0.9523076923076923
Step 950: Action: [0.], Reward: 0.9576923076923077
Step 951: Action: [0.], Reward: 0.9705128205128205
Step 952: Action: [0.5151129], Reward: -1
Step 953: Action: [0.51933265], Reward: -1
Step 954: Action: [0.51860636], Reward: -1
Step 955: Action: [0.], Reward: 0.956974358974359
Step 956: Action: [0.5176299], Reward: -1
Step 957: Action: [0.51816213], Reward: -1
Step 958: Action: [0.], Reward: 0.9597435897435898
Step 959: Action: [0.], Reward: 0.9663589743589743
Step 960: Action: [0.], Reward: 0.9717948717948718
Step 961: Action: [0.51804656], Reward: -1
Step 962: Action: [0.518253], Reward: -1
Step 963: Action: [0.51853836], Reward: -1
Step 964: Action: [0.], Reward: 0.9820570256410256
Step 965: Action: [0.], Reward: 0.9805128205128205
Step 966: Action: [0.], Reward: 0.9694871794871794
Step 967: Action: [0.], Reward: 0.9631794871794872
Step 968: Action: [0.], Reward: 0.9564615384615385
Step 969: Action: [0.], Reward: 0.961076923076923
Step 970: Action: [0.51654917], Reward: -1
Step 971: Action: [0.51926625], Reward: -1
Step 972: Action: [0.], Reward: 0.9487692307692308
Step 973: Action: [0.5157488], Reward: -1
Step 974: Action: [0.51783425], Reward: -1
Step 975: Action: [0.], Reward: 0.9569230769230769
Step 976: Action: [0.], Reward: 0.9554871794871795
Step 977: Action: [0.51567453], Reward: -1
Step 978: Action: [0.], Reward: 0.9538974358974359
Step 979: Action: [0.], Reward: 0.9667236923076923
Step 980: Action: [0.], Reward: 0.9610256923076923
Step 981: Action: [0.], Reward: 0.9541025641025641
Step 982: Action: [0.], Reward: 0.9348775384615384
Step 983: Action: [0.5188755], Reward: -1
Step 984: Action: [0.], Reward: 0.9492877948717948
Step 985: Action: [0.], Reward: 0.9564153846153847
Step 986: Action: [0.51779836], Reward: -1
Step 987: Action: [0.], Reward: 0.9558974358974359
Step 988: Action: [0.518247], Reward: -1
Step 989: Action: [0.], Reward: 0.9746153846153847
Step 990: Action: [0.], Reward: 0.9625692307692307
Step 991: Action: [0.], Reward: 0.9651282051282051
Step 992: Action: [0.51818156], Reward: -1
Step 993: Action: [0.], Reward: 0.9582051282051283
Step 994: Action: [0.], Reward: 0.9713333333333334
Step 995: Action: [0.], Reward: 0.9551307692307692
Step 996: Action: [0.5156739], Reward: -1
Step 997: Action: [0.], Reward: 0.9333846153846154
Step 998: Action: [0.], Reward: 0.9394871794871795
Step 999: Action: [0.], Reward: 0.9692820512820512
Step 1000: Action: [0.], Reward: 0.9556410256410256
